RowType,Ticket,SignalID,Pattern,Direction,Source,Regime,Quality,Session,EngineName,EngineMode,DayType,Confluence,Spread,Slippage,ConfirmationUsed,BarTime,EntryTime,EntryPrice,OriginalSL,CurrentSL,OriginalTP1,TP2,RiskPct,LotSize,RiskDistance,RequestedEntryPrice,ExecutedEntryPrice,EntryBalance,EntryRiskMoney,OriginalLots,RemainingLots,Stage,ExitRegimeClass,ExitBETrigger,ExitChandelier,ExitTP0Dist,ExitTP0Vol,ExitTP1Dist,ExitTP1Vol,ExitTP2Dist,ExitTP2Vol,ExitTime,ExitPrice,PnL_Money,PnL_R,HoldingHours,MAE,MFE,MAE_R,MFE_R,PartialCloseCount,PartialRealized_PnL,PartialRealized_R,TP0_Time,TP1_Time,TP1_Lots,TP1_PnL,TP2_Time,TP2_Lots,TP2_PnL,BE_Time,TrailInternalUpdates,TrailBrokerUpdates,TrailBrokerFailures,LastTrailTime,LastTrailReason,MaxLockedR,ExitRequestTime,ExitRequestReason,ExitRequestPrice,ExitReason,Result,Runner_PnL,Runner_R,TP0_PnL,TP0_R,Total_PnL,Total_R,WouldBeFlatWithoutTP0,Reached05R,Reached10R,PeakR_BeforeBE,BE_Before_TP1,TP0_Closed,TP0_Lots,EarlyExit,EarlyExitReason,LossAvoided_R,LossAvoided_Money,RunnerExitMode,RunnerPromotedInTrade,RunnerPromotionTime,TrailSendPolicy,LastTrailGateReason,EffectiveChandelierMult,LiveChandelierMult,EntryLockedChandelierMult,LastBrokerTrailTime
ENTRY,303,2024.07.03 13:00|EngulfingEntry|LONG|261,Bullish Engulfing (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A_PLUS,LONDON,EngulfingEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.07.03 14:00,2024.07.03 14:00,2346.97,2338.16,2338.16,2369.26,2385.99,1.46,0.15,8.81,2346.97,2346.97,9409.32,137.82,0.15,0.15,INITIAL,1,1.00,3.00,0.70,15.00,1.30,40.00,1.80,30.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.00,3.00,3.00,
ENTRY,307,2024.07.03 16:00|EngulfingEntry|LONG|262,Bullish Engulfing (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A_PLUS,NEWYORK,EngulfingEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.07.03 17:00,2024.07.03 17:00,2355.32,2342.27,2342.27,2388.34,2413.11,1.46,0.10,13.05,2355.32,2355.32,9500.11,139.15,0.10,0.10,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
EXIT,307,2024.07.03 16:00|EngulfingEntry|LONG|262,Bullish Engulfing (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A_PLUS,NEWYORK,EngulfingEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.07.03 17:00,2024.07.03 17:00,2355.32,2342.27,2352.40,2388.34,2413.11,1.46,0.10,13.05,2355.32,2355.32,9500.11,139.15,0.10,0.09,TP0_HIT,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,2024.07.04 09:30,2352.40,-38.58,-0.28,16.5,1.71,9.66,0.13,0.74,1,9.23,0.07,2024.07.03 17:45,,0.00,0.00,,0.00,0.00,,8,7,1,2024.07.04 08:00,Chandelier Trail: SL=2352.40 (ATRx3.5),0.00,,,0.00,,LOSS,-47.81,-0.34,9.23,0.07,-38.58,-0.28,NO,YES,NO,0.74,NO,YES,0.01,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2024.07.04 08:00
EXIT,303,2024.07.03 13:00|EngulfingEntry|LONG|261,Bullish Engulfing (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A_PLUS,LONDON,EngulfingEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.07.03 14:00,2024.07.03 14:00,2346.97,2338.16,2352.40,2369.26,2385.99,1.46,0.15,8.81,2346.97,2346.97,9409.32,137.82,0.15,0.06,TP2_HIT,1,1.00,3.00,0.70,15.00,1.30,40.00,1.80,30.00,2024.07.04 09:30,2352.40,121.99,0.89,19.5,4.51,18.01,0.51,2.04,3,103.77,0.75,2024.07.03 15:33,2024.07.03 16:50,0.05,58.75,2024.07.03 17:08,0.02,32.02,2024.07.04 06:00,10,9,1,2024.07.04 08:00,Chandelier Trail: SL=2352.40 (ATRx3.5),0.62,,,0.00,,WIN,18.22,0.13,13.00,0.09,121.99,0.89,NO,YES,YES,2.04,NO,YES,0.02,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.00,2024.07.04 08:00
EXIT,301,2024.07.03 10:00|EngulfingEntry|LONG|260,Bullish Engulfing (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A_PLUS,LONDON,EngulfingEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.07.03 11:00,2024.07.03 11:00,2345.52,2332.02,2352.40,2379.68,2405.30,1.46,0.10,13.50,2345.52,2345.52,9317.30,136.48,0.10,0.05,TP1_HIT,1,1.00,3.00,0.70,15.00,1.30,40.00,1.80,30.00,2024.07.04 09:30,2352.40,94.52,0.69,22.5,3.36,19.46,0.25,1.44,2,72.08,0.53,2024.07.03 15:37,2024.07.03 17:09,0.03,52.74,,0.00,0.00,2024.07.04 06:00,12,11,1,2024.07.04 08:00,Chandelier Trail: SL=2352.40 (ATRx3.5),0.51,,,0.00,,WIN,22.44,0.16,19.34,0.14,94.52,0.69,NO,YES,YES,1.44,NO,YES,0.02,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.00,2024.07.04 08:00
ENTRY,314,2024.07.04 10:00|PinBarEntry|LONG|264,Bullish Pin Bar (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A,LONDON,PinBarEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.07.04 11:00,2024.07.04 11:00,2357.68,2348.12,2348.12,2380.20,2395.21,0.98,0.09,9.56,2357.68,2357.68,9586.68,93.61,0.09,0.09,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
ENTRY,315,2024.07.04 11:00|EngulfingEntry|LONG|265,Bullish Engulfing (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A,LONDON,EngulfingEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.07.04 12:00,2024.07.04 12:00,2358.96,2349.43,2349.43,2382.47,2398.15,0.98,0.09,9.53,2358.96,2358.96,9586.41,93.61,0.09,0.09,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
EXIT,315,2024.07.04 11:00|EngulfingEntry|LONG|265,Bullish Engulfing (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A,LONDON,EngulfingEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.07.04 12:00,2024.07.04 12:00,2358.96,2349.43,2358.40,2382.47,2398.15,0.98,0.09,9.53,2358.96,2358.96,9586.41,93.61,0.09,0.08,TP0_HIT,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,2024.07.05 15:30,2358.40,-4.90,-0.05,27.5,4.66,9.61,0.49,1.01,1,6.12,0.07,2024.07.05 09:06,,0.00,0.00,,0.00,0.00,,9,9,0,2024.07.05 12:00,Chandelier Trail: SL=2358.40 (ATRx3.5),0.00,,,0.00,,LOSS,-11.02,-0.12,6.12,0.07,-4.90,-0.05,NO,YES,YES,1.01,NO,YES,0.01,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2024.07.05 12:00
EXIT,314,2024.07.04 10:00|PinBarEntry|LONG|264,Bullish Pin Bar (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A,LONDON,PinBarEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.07.04 11:00,2024.07.04 11:00,2357.68,2348.12,2358.40,2380.20,2395.21,0.98,0.09,9.56,2357.68,2357.68,9586.68,93.61,0.09,0.08,TP0_HIT,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,2024.07.05 15:30,2358.40,5.21,0.06,28.5,3.38,10.89,0.35,1.14,1,5.99,0.06,2024.07.05 07:54,,0.00,0.00,,0.00,0.00,,8,8,0,2024.07.05 12:00,Chandelier Trail: SL=2358.40 (ATRx3.5),0.08,,,0.00,,WIN,-0.78,-0.01,5.99,0.06,5.21,0.06,YES,YES,YES,1.14,NO,YES,0.01,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2024.07.05 12:00
ENTRY,320,2024.07.11 16:00|EngulfingEntry|LONG|274,Bullish Engulfing (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A_PLUS,NEWYORK,EngulfingEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.07.11 17:00,2024.07.11 17:00,2406.77,2377.34,2377.34,2527.76,2542.48,1.46,0.04,29.43,2406.77,2406.77,9586.60,140.42,0.04,0.04,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
EXIT,320,2024.07.11 16:00|EngulfingEntry|LONG|274,Bullish Engulfing (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A_PLUS,NEWYORK,EngulfingEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.07.11 17:00,2024.07.11 17:00,2406.77,2377.34,2408.11,2527.76,2542.48,1.46,0.04,29.43,2406.77,2406.77,9586.60,140.42,0.04,0.04,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,2024.07.12 08:08,2408.11,2.09,0.01,15.1,2.41,17.80,0.08,0.60,0,0.00,0.00,,,0.00,0.00,,0.00,0.00,,6,6,0,2024.07.12 08:00,Chandelier Trail: SL=2408.11 (ATRx3.5),0.05,,,0.00,,WIN,2.09,0.01,0.00,0.00,2.09,0.01,NO,YES,NO,0.60,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2024.07.12 08:00
ENTRY,322,2024.07.15 14:00|EngulfingEntry|LONG|278,Bullish Engulfing (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A,LONDON,EngulfingEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.07.15 15:00,2024.07.15 15:00,2418.37,2406.68,2406.68,2447.95,2470.14,0.98,0.08,11.69,2418.37,2418.37,9588.45,93.63,0.08,0.08,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
ENTRY,324,2024.07.15 17:00|EngulfingEntry|LONG|279,Bullish Engulfing (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A,NEWYORK,EngulfingEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.07.15 18:00,2024.07.15 18:00,2431.68,2410.43,2410.43,2485.45,2525.77,0.98,0.04,21.25,2431.68,2431.68,9597.67,93.72,0.04,0.04,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
EXIT,322,2024.07.15 14:00|EngulfingEntry|LONG|278,Bullish Engulfing (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A,LONDON,EngulfingEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.07.15 15:00,2024.07.15 15:00,2418.37,2406.68,2422.11,2447.95,2470.14,0.98,0.08,11.69,2418.37,2418.37,9588.45,93.63,0.08,0.05,TP1_HIT,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,2024.07.16 03:42,2420.32,50.24,0.54,12.7,6.89,21.39,0.59,1.83,2,44.58,0.48,2024.07.15 17:51,2024.07.15 18:09,0.02,35.24,,0.00,0.00,,6,4,2,2024.07.16 02:00,Chandelier Trail: SL=2422.11 (ATRx3.0),0.32,,,0.00,,WIN,5.66,0.06,9.34,0.10,50.24,0.54,NO,YES,YES,1.83,NO,YES,0.01,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2024.07.15 23:00
ENTRY,327,2024.07.16 08:00|PinBarEntry|LONG|280,Bullish Pin Bar (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.07.16 09:00,2024.07.16 09:00,2432.03,2421.16,2421.16,2458.29,2477.98,0.98,0.08,10.87,2432.03,2432.03,9638.33,94.12,0.08,0.08,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
ENTRY,328,2024.07.16 10:00|PinBarEntry|LONG|281,Bullish Pin Bar (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A,LONDON,PinBarEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.07.16 11:00,2024.07.16 11:00,2437.10,2425.66,2425.66,2464.73,2485.46,0.98,0.08,11.44,2437.10,2437.10,9638.09,94.12,0.08,0.08,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
EXIT,327,2024.07.16 08:00|PinBarEntry|LONG|280,Bullish Pin Bar (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.07.16 09:00,2024.07.16 09:00,2432.03,2421.16,2429.97,2458.29,2477.98,0.98,0.08,10.87,2432.03,2432.03,9638.33,94.12,0.08,0.04,TP_HIT,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,2024.07.16 18:18,2458.29,171.12,1.82,9.3,3.87,25.71,0.36,2.36,3,66.20,0.70,2024.07.16 12:22,2024.07.16 17:32,0.02,32.90,2024.07.16 18:07,0.01,25.68,,5,5,0,2024.07.16 18:00,Chandelier Trail: SL=2429.97 (ATRx3.5),0.00,,,0.00,,WIN,104.92,1.11,7.62,0.08,171.12,1.82,NO,YES,YES,2.36,NO,YES,0.01,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2024.07.16 18:00
EXIT,328,2024.07.16 10:00|PinBarEntry|LONG|281,Bullish Pin Bar (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A,LONDON,PinBarEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.07.16 11:00,2024.07.16 11:00,2437.10,2425.66,2429.97,2464.73,2485.46,0.98,0.08,11.44,2437.10,2437.10,9638.09,94.12,0.08,0.04,TP_HIT,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,2024.07.16 18:46,2464.73,179.58,1.91,7.8,7.64,27.54,0.67,2.41,3,69.18,0.74,2024.07.16 16:42,2024.07.16 18:04,0.02,34.74,2024.07.16 18:23,0.01,25.38,,2,2,0,2024.07.16 18:00,Chandelier Trail: SL=2429.97 (ATRx3.5),0.00,,,0.00,,WIN,110.40,1.17,9.06,0.10,179.58,1.91,NO,YES,YES,2.41,NO,YES,0.01,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2024.07.16 18:00
EXIT,324,2024.07.15 17:00|EngulfingEntry|LONG|279,Bullish Engulfing (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A,NEWYORK,EngulfingEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.07.15 18:00,2024.07.15 18:00,2431.68,2410.43,2460.96,2485.45,2525.77,0.98,0.04,21.25,2431.68,2431.68,9597.67,93.72,0.04,0.02,TP1_HIT,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,2024.07.17 18:04,2460.96,101.21,1.08,48.1,11.87,52.01,0.56,2.45,2,45.86,0.49,2024.07.16 16:44,2024.07.16 18:39,0.01,31.55,,0.00,0.00,2024.07.16 19:00,18,17,1,2024.07.17 09:00,Chandelier Trail: SL=2460.96 (ATRx3.5),1.38,,,0.00,,WIN,55.35,0.59,14.31,0.15,101.21,1.08,NO,YES,YES,1.58,NO,YES,0.01,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2024.07.17 09:00
ENTRY,340,2024.07.18 05:00|EngulfingEntry|LONG|286,Bullish Engulfing (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,ASIA,EngulfingEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.07.18 06:00,2024.07.18 06:00,2465.71,2454.25,2454.25,2503.41,2531.68,0.73,0.06,11.46,2465.71,2465.71,10089.82,73.90,0.06,0.06,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
EXIT,340,2024.07.18 05:00|EngulfingEntry|LONG|286,Bullish Engulfing (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,ASIA,EngulfingEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.07.18 06:00,2024.07.18 06:00,2465.71,2454.25,2466.30,2503.41,2531.68,0.73,0.06,11.46,2465.71,2465.71,10089.82,73.90,0.06,0.06,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,2024.07.18 08:05,2466.30,3.36,0.05,2.1,0.72,3.32,0.06,0.29,0,0.00,0.00,,,0.00,0.00,,0.00,0.00,,3,3,0,2024.07.18 08:04,Chandelier Trail: SL=2466.30 (ATRx3.5),0.05,,,0.00,,WIN,3.36,0.05,0.00,0.00,3.36,0.05,NO,NO,NO,0.29,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2024.07.18 08:04
ENTRY,342,2024.07.22 05:00|PinBarEntry|SHORT|288,Bearish Pin Bar,SHORT,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,NO,2024.07.22 05:00,2024.07.22 05:00,2406.44,2414.69,2414.69,2389.94,2391.59,0.92,0.11,8.25,2406.44,2406.44,10092.85,92.40,0.11,0.11,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
EXIT,342,2024.07.22 05:00|PinBarEntry|SHORT|288,Bearish Pin Bar,SHORT,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,NO,2024.07.22 05:00,2024.07.22 05:00,2406.44,2414.69,2411.10,2389.94,2391.59,0.92,0.11,8.25,2406.44,2406.44,10092.85,92.40,0.11,0.06,TP_HIT,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,2024.07.22 15:34,2389.94,155.91,1.69,10.6,3.18,16.19,0.39,1.96,2,57.09,0.62,2024.07.22 09:15,2024.07.22 15:15,0.04,50.48,,0.00,0.00,,2,2,0,2024.07.22 08:00,Chandelier Trail: SL=2411.10 (ATRx3.5),0.00,,,0.00,,WIN,98.82,1.07,6.61,0.07,155.91,1.69,NO,YES,YES,1.96,NO,YES,0.01,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2024.07.22 08:00
ENTRY,346,2024.07.23 16:00|ReversalSweepEngine|SHORT|290,LiquiditySweep | Bearish Liquidity Sweep,SHORT,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,NEWYORK,ReversalSweepEngine,MODE_SFP,DAY_TREND,85,7.00,0.00,NO,2024.07.23 16:00,2024.07.23 16:00,2405.47,2414.80,2414.80,2388.68,2382.14,0.63,0.06,9.33,2405.47,2405.47,10248.58,64.34,0.06,0.06,INITIAL,1,1.00,3.00,0.70,15.00,1.30,40.00,1.80,30.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.00,3.00,3.00,
EXIT,346,2024.07.23 16:00|ReversalSweepEngine|SHORT|290,LiquiditySweep | Bearish Liquidity Sweep,SHORT,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,NEWYORK,ReversalSweepEngine,MODE_SFP,DAY_TREND,85,7.00,0.00,NO,2024.07.23 16:00,2024.07.23 16:00,2405.47,2414.80,2407.62,2388.68,2382.14,0.63,0.06,9.33,2405.47,2405.47,10248.58,64.34,0.06,0.06,INITIAL,1,1.00,3.00,0.70,15.00,1.30,40.00,1.80,30.00,2024.07.23 16:07,2407.62,-13.08,-0.20,0.1,0.77,1.74,0.08,0.19,0,0.00,0.00,,,0.00,0.00,,0.00,0.00,,1,1,0,2024.07.23 16:00,Chandelier Trail: SL=2407.62 (ATRx3.5),0.00,,,0.00,,LOSS,-13.08,-0.20,0.00,0.00,-13.08,-0.20,NO,NO,NO,0.19,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.00,2024.07.23 16:00
ENTRY,348,2024.07.24 06:00|EngulfingEntry|LONG|292,Bullish Engulfing (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,ASIA,EngulfingEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.07.24 07:00,2024.07.24 07:00,2416.63,2406.00,2406.00,2443.53,2463.70,0.74,0.07,10.63,2416.63,2416.63,10235.29,75.73,0.07,0.07,INITIAL,1,1.00,3.00,0.70,15.00,1.30,40.00,1.80,30.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.00,3.00,3.00,
EXIT,348,2024.07.24 06:00|EngulfingEntry|LONG|292,Bullish Engulfing (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,ASIA,EngulfingEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.07.24 07:00,2024.07.24 07:00,2416.63,2406.00,2413.72,2443.53,2463.70,0.74,0.07,10.63,2416.63,2416.63,10235.29,75.73,0.07,0.04,TP1_HIT,1,1.00,3.00,0.70,15.00,1.30,40.00,1.80,30.00,2024.07.24 20:37,2413.72,25.17,0.33,13.6,6.80,15.40,0.64,1.45,2,36.93,0.49,2024.07.24 16:48,2024.07.24 17:51,0.02,27.70,,0.00,0.00,,4,4,0,2024.07.24 18:00,Chandelier Trail: SL=2413.72 (ATRx3.0),0.00,,,0.00,,WIN,-11.76,-0.16,9.23,0.12,25.17,0.33,NO,YES,YES,1.45,NO,YES,0.01,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.00,3.00,3.00,2024.07.24 18:00
ENTRY,352,2024.07.30 08:00|PinBarEntry|SHORT|296,Bearish Pin Bar,SHORT,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,NO,2024.07.30 08:00,2024.07.30 08:00,2386.40,2394.65,2394.65,2369.90,2371.55,0.73,0.09,8.25,2386.40,2386.40,10260.19,75.14,0.09,0.09,INITIAL,1,1.00,3.00,0.70,15.00,1.30,40.00,1.80,30.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.00,3.00,3.00,
